TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
245.272380952,-189.172,10.372,1.35826,10.8379,6.39797,9.62578,4.57191,4.39673,1.68989,1.95681,1.72276,3.79956,4.11031,3.69182,2.96305,3.45666,1.50073,0.781624,-0.982636,-2.43984,-1.02065
245.295600907,-172.835,7.6155,-1.26849,9.83678,5.10884,1.85537,6.4576,1.97383,3.56904,0.399357,0.78575,1.16091,1.96129,2.81715,4.53294,4.4656,2.73691,1.66194,-0.132073,-0.759467,-0.807867
245.318820862,-169.632,5.63449,-1.99543,9.37865,3.35655,-1.72255,6.80996,0.816568,2.59696,2.51494,1.62519,2.23376,5.02942,3.21856,4.01026,2.6794,3.64087,1.99767,0.414128,-0.250536,1.54454
245.342040816,-170.96,3.77261,-4.55363,9.13989,4.24217,0.602473,7.93001,2.16085,2.88548,-1.34925,-1.19316,0.0580243,4.29872,5.58868,6.22617,6.0333,2.83777,1.21798,0.498506,0.66006,1.83727
245.365260771,-140.671,0.165977,3.38149,7.32848,0.017862,3.96083,-0.382311,2.81386,-0.743661,0.135947,-0.220265,0.756543,-0.332507,1.97062,2.16015,1.25453,1.31542,1.98869,2.65116,2.35127,1.04512
245.388480726,-141.153,-1.03475,1.6797,8.48169,-0.037466,4.75831,-1.6405,-0.754235,0.304515,1.583,-1.25365,1.74649,1.87883,1.51086,1.83259,-0.149917,-0.449119,0.141829,-0.500006,1.03625,-0.573622
245.411700680,-147.593,3.51619,1.7862,4.06712,-1.40448,2.91001,-1.06804,2.72334,1.22972,-0.239914,-0.720501,-0.846001,0.858361,2.25818,1.45385,0.444721,0.216669,1.08161,2.41884,-0.198441,-0.914848
245.434920635,-152.805,6.3023,0.905363,8.41337,1.78605,2.61626,-0.584294,-0.561418,-0.440343,-0.735483,-0.221343,0.823258,1.6301,2.72798,0.273861,0.342655,1.36517,-0.313046,0.0533853,-0.9065,-2.24563
245.458140590,-159.955,5.70689,-1.46092,5.40651,2.01552,2.81222,-0.829456,2.17363,0.87506,1.1444,0.212235,2.41233,1.92979,3.99825,3.39557,3.34645,1.52237,0.690831,1.15213,-2.53673,-4.77143
245.481360544,-171.649,6.06603,1.52809,11.3125,-3.00529,5.01775,2.23688,3.2195,-1.00604,-2.63919,-4.97119,0.173715,2.83168,4.50479,4.9935,1.8797,1.05174,1.26536,0.213512,-1.27984,-5.04784
245.504580499,-179.015,6.96135,0.506902,6.80038,-0.10531,5.97879,2.69308,6.21938,0.869682,-0.0574826,-1.54706,3.61861,3.67451,5.3041,5.59986,2.66422,0.112483,2.00711,-2.26081,-4.6281,-6.77322
245.527800454,-200.96,7.04887,6.09453,10.3993,0.548361,8.66717,4.54289,5.31459,-1.41492,-1.30167,-1.33702,0.794924,2.70796,0.812036,0.778698,2.4825,1.03654,1.10516,-0.0769894,0.524486,0.491831
245.551020408,-205.436,10.3442,5.30291,9.29728,0.86525,10.3022,5.95972,6.44975,1.47572,1.20766,-0.515518,0.0676763,0.936577,0.33584,0.695274,0.993377,1.97976,2.00904,1.69971,-0.36589,-1.95695
245.574240363,-146.728,8.49466,2.89551,3.70505,0.283931,4.11724,-1.5946,-0.418882,-4.46905,-3.68694,-3.62178,-2.07998,-4.93523,-2.33086,-3.68776,-1.23451,-3.39813,-1.01371,-0.758793,-0.709974,-0.211731
245.597460317,-179.034,11.9521,5.73812,7.25007,2.25627,7.32902,1.99196,4.38537,2.68919,0.168242,-3.71759,-3.01504,-3.15192,-1.41644,0.0929123,-1.50471,-2.28122,-3.24815,-3.93476,-1.54466,-2.22754
245.620680272,-193.732,13.9964,5.78519,8.2365,6.43343,10.2957,6.17723,8.45874,3.35444,2.98885,-1.21846,1.26448,-0.613004,0.861076,-0.700386,-0.84936,-2.61898,-2.18297,-1.34669,-0.450676,-0.389838
245.643900227,-196.119,13.9775,3.62402,10.4948,4.24859,8.02359,5.92903,6.81966,4.098,3.57716,1.24966,3.00746,1.64461,2.7815,2.33068,1.46787,2.84124,1.75982,0.879475,-0.723643,-2.53807
245.667120181,-175.867,9.97878,3.55169,11.4867,4.17924,6.89584,3.56649,5.55333,2.87758,0.681058,-0.415012,2.11235,1.40688,4.1303,2.8102,3.21975,1.23556,0.973503,-1.49091,-1.90262,-0.488277
245.690340136,-171.252,5.61274,2.69195,13.4389,3.74695,5.28321,4.76821,2.71119,3.10686,-0.427126,0.851754,1.13083,1.33856,2.55243,4.31843,2.82656,1.04903,-1.43914,-1.05708,-2.37614,-1.52055
245.713560091,-185.983,9.26755,1.49505,12.0808,3.85584,5.43005,1.67873,4.15048,2.82452,1.97126,0.931913,2.11224,2.15471,3.12327,1.48924,3.92484,3.75912,1.82902,-0.140356,-0.541576,-0.771328
245.736780045,-206.009,11.4746,-1.13804,8.79413,0.0851274,4.80646,2.60482,6.41542,3.47058,3.97082,4.65389,6.54366,7.44725,6.59695,2.75343,2.49449,3.11685,1.43651,0.112797,-2.37245,-0.8606
245.760000000,-151.185,5.73936,4.23255,0.953057,-3.64625,1.49887,-0.322004,0.0171052,-0.242231,3.55011,1.30353,3.76889,4.8059,4.29831,2.80125,2.77531,2.73326,0.996186,4.48449,1.28223,-0.968526
245.783219955,-132.252,-0.0611968,0.573172,2.6578,0.453042,1.99243,-1.14495,-6.04346,-3.1991,-1.55204,1.31339,1.60085,-0.839684,-1.71916,-0.43989,-0.0122028,0.599715,2.60609,2.77258,1.27311,-2.33034
245.806439909,-141.902,-0.404729,4.76547,-0.383833,-0.507199,2.52083,2.22503,-0.352574,1.44388,-0.0403582,0.119019,3.01493,2.06134,3.58717,-0.421473,-0.953274,-0.192269,2.64622,5.43364,-0.0431592,-2.70088
245.829659864,-163.473,7.82072,4.53235,9.15297,-2.03245,2.91696,-1.58746,1.19612,-0.71696,0.365538,-2.19832,-1.75919,1.31592,1.734,2.06967,2.21563,0.432197,-0.126413,2.12883,0.166656,-1.43567
245.852879819,-174.602,9.15359,1.85387,10.0397,1.06275,5.2338,0.552408,3.2601,-0.607722,0.564989,-0.860929,0.452917,0.713616,3.06691,3.81587,1.55816,2.42759,1.04727,2.8415,-1.47715,-5.64708
245.876099773,-160.116,7.31549,-0.741119,6.65115,0.448023,1.3893,1.28767,0.904293,1.06023,1.20032,0.81113,-0.0890486,1.74062,1.95711,2.3737,1.92599,-0.0790563,-0.0554126,-0.499937,-1.19692,-1.31223
245.899319728,-163.562,3.53805,-2.38972,7.13465,1.00475,0.599629,2.79957,2.15027,0.719714,1.80689,3.95075,3.24495,2.97802,0.885209,3.74457,5.24749,3.91533,1.38037,-0.346943,-3.09837,-3.89777
245.922539683,-172.966,4.24454,-0.973609,10.1134,5.24596,1.76054,4.14037,2.03673,-0.119661,1.91323,0.907864,-0.136028,1.8084,0.725203,1.13746,1.00815,0.739063,0.705115,0.159681,-0.236684,2.22493
245.945759637,-173.937,6.35158,-0.24905,10.0552,3.98896,1.63972,4.70628,2.19506,2.79883,0.851013,0.589286,0.127881,1.40019,-0.570242,2.05077,-0.194113,-1.1503,-0.341384,-1.56465,1.31399,1.60935
245.968979592,-135.202,4.41371,-0.761632,2.04459,-3.41064,2.07697,-1.81968,0.299067,-2.04749,-2.95023,-3.81256,-3.49119,-5.59232,-2.96962,-3.55496,-1.37625,-0.845642,-0.369977,-1.61606,-0.777104,-0.00413832
245.992199546,-151.27,2.17672,-2.34778,5.42384,2.87812,9.471,3.23127,3.25132,0.914272,1.04981,-1.33003,-1.7827,-4.63244,-2.47531,-3.14678,-1.6292,-4.90912,-3.31154,-4.9249,-1.8604,-1.03523
246.015419501,-168.543,5.49101,-1.30487,8.21608,3.76295,9.63171,6.56198,7.78195,4.5884,3.39148,1.24282,1.62309,1.17296,-0.502399,-0.629759,-0.963463,-1.32506,-4.45833,-2.38761,-1.33133,-0.668783
246.038639456,-186.432,10.234,-2.19052,11.9986,1.37167,8.43181,5.93005,8.03779,3.57498,5.08853,-0.366952,2.70667,2.42302,3.99606,2.80607,3.89521,2.63853,1.19033,0.716034,1.24052,2.38628
246.061859410,-195.693,9.16867,1.97426,10.1621,2.5289,8.35536,5.26792,8.11159,4.90614,2.0849,2.57237,3.96605,2.16562,4.91233,5.46782,3.57669,2.10065,2.15534,2.13363,1.83492,0.752493
246.085079365,-197.014,10.1854,0.603575,3.99884,4.40776,8.06201,4.89163,4.8671,4.68317,4.66546,3.9188,5.03482,4.83387,4.40843,4.92439,1.93096,2.20621,1.53791,0.813124,0.467296,-1.88972
246.108299320,-203.071,9.3896,1.71262,3.29118,5.41476,8.1724,8.00216,3.82646,2.75758,2.5822,2.13065,5.4545,4.16173,5.7653,4.89439,4.13314,4.15077,2.78563,0.878972,-2.90578,-4.30724
246.131519274,-204.648,10.5897,4.37383,3.20508,0.35696,2.54726,6.6682,2.8585,6.4513,4.19175,4.12094,7.31828,5.28036,6.30227,2.66255,3.02781,3.17159,2.99503,2.38127,-1.2264,-3.02358
246.154739229,-162.647,7.17879,3.68612,3.62918,-2.1531,4.16551,2.48587,0.287366,1.56983,3.73084,1.50033,1.90598,-0.0850084,1.29441,3.60502,3.52765,0.340364,1.26334,2.25319,1.93497,0.773727
246.177959184,-132.952,-0.763316,1.41021,2.49612,1.21206,1.70078,-0.232021,-4.2409,-3.04034,0.395527,0.528924,0.638312,-1.33944,-0.0793179,0.705597,2.07935,2.39968,3.40944,4.15171,1.60563,-0.565365
246.201179138,-144.43,-2.01122,4.3019,0.903985,1.44541,5.01861,6.57215,2.39219,1.24822,-1.06499,1.86583,2.38822,-0.622662,-1.88979,-4.11205,-2.22833,-1.40731,1.46737,3.82059,2.74016,-2.6286
